date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:25:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2016:55:19%20GMT	http://localhost/mynewsite/?p=384	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/index6905.html	(from http://localhost/mynewsite/lenovoa6000/)
22:25:20	2328/2328	---M--	200	added ('OK')	text/xml	date:Fri,%2006%20Oct%202017%2016:55:20%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Flenovoa6000%2F&format=xml	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed470c	(from http://localhost/mynewsite/lenovoa6000/)
22:25:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2016:55:20%20GMT	http://localhost/mynewsite/wp-admin/LenovoA6000	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-admin/LenovoA6000	(from http://localhost/mynewsite/lenovoa6000/)
22:25:21	7632/7632	---M--	200	added ('OK')	image/jpeg	etag:%221dd0-5592349cadf26%22	http://localhost/mynewsite/wp-content/uploads/2017/09/lenovo-a6000-2-300x225.jpeg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/09/lenovo-a6000-2-300x225.jpg	(from http://localhost/mynewsite/lenovoa6000/)
22:25:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2016:55:21%20GMT	http://localhost/mynewsite/?p=507	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/indexcfe8.html	(from http://localhost/mynewsite/moto_g5s/)
22:25:22	2220/2220	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Oct%202017%2016:55:21%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Fmoto_g5s%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embedc202.json	(from http://localhost/mynewsite/moto_g5s/)
22:25:22	86920/86920	---M--	200	added ('OK')	application/javascript	etag:%2215388-558e3c8face64%22	http://localhost/mynewsite/wp-content/plugins/elementor/assets/lib/swiper/swiper.jquery.min.js?ver=3.4.2	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/elementor/assets/lib/swiper/swiper.jquery.minccfb.js	(from http://localhost/mynewsite/register/)
22:25:23	2313/2313	---M--	200	added ('OK')	text/xml	date:Fri,%2006%20Oct%202017%2016:55:22%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Fmoto_g5s%2F&format=xml	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed971d	(from http://localhost/mynewsite/moto_g5s/)
22:25:23	4125/4125	---M--	200	added ('OK')	image/jpeg	etag:%22101d-559601bd6245c%22	http://localhost/mynewsite/wp-content/uploads/2017/09/moto_g5s_plus_story2_1501655960404-300x169.jpg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/09/moto_g5s_plus_story2_1501655960404-300x169.jpg	(from http://localhost/mynewsite/moto_g5s/)
22:25:23	26740/26740	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:55:21%20GMT	http://localhost/mynewsite/login/?redirect_to=http%3A%2F%2Flocalhost%2Fmynewsite%2Flenovoa6000%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/login/index2a76.html	(from http://localhost/mynewsite/lenovoa6000/)
22:25:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2016:55:23%20GMT	http://localhost/mynewsite/?p=515	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/indexd073.html	(from http://localhost/mynewsite/515-2/)
22:25:24	26722/26722	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:55:23%20GMT	http://localhost/mynewsite/login/?redirect_to=http%3A%2F%2Flocalhost%2Fmynewsite%2Fmoto_g5s%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/login/index2008.html	(from http://localhost/mynewsite/moto_g5s/)
22:25:24	2229/2229	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Oct%202017%2016:55:23%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2F515-2%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed251f.json	(from http://localhost/mynewsite/515-2/)
22:25:25	2322/2322	---M--	200	added ('OK')	text/xml	date:Fri,%2006%20Oct%202017%2016:55:24%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2F515-2%2F&format=xml	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed5c82	(from http://localhost/mynewsite/515-2/)
22:25:25	7910/7910	---M--	200	added ('OK')	image/jpeg	etag:%221ee6-559604284e263%22	http://localhost/mynewsite/wp-content/uploads/2017/09/315201740806PM_635_moto_g5_plus-300x225.jpeg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/09/315201740806PM_635_moto_g5_plus-300x225.jpg	(from http://localhost/mynewsite/515-2/)
22:25:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2016:55:25%20GMT	http://localhost/mynewsite/?p=598	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/index424e.html	(from http://localhost/mynewsite/sony-xperia-z5/)
22:25:26	26719/26719	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:55:25%20GMT	http://localhost/mynewsite/login/?redirect_to=http%3A%2F%2Flocalhost%2Fmynewsite%2F515-2%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/login/index3834.html	(from http://localhost/mynewsite/515-2/)
22:25:26	2250/2250	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Oct%202017%2016:55:25%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Fsony-xperia-z5%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embedc04d.json	(from http://localhost/mynewsite/sony-xperia-z5/)
22:25:26	2343/2343	---M--	200	added ('OK')	text/xml	date:Fri,%2006%20Oct%202017%2016:55:26%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Fsony-xperia-z5%2F&format=xml	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed6c35	(from http://localhost/mynewsite/sony-xperia-z5/)
22:25:26	5449/5449	---M--	200	added ('OK')	image/jpeg	etag:%221549-55adf74dbb5b7%22	http://localhost/mynewsite/wp-content/uploads/2017/10/a91d0761917f4db4f065eb062ad12663f7a41197-300x172.jpeg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/10/a91d0761917f4db4f065eb062ad12663f7a41197-300x172.jpg	(from http://localhost/mynewsite/sony-xperia-z5/)
22:25:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2016:55:27%20GMT	http://localhost/mynewsite/?p=607	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/index30e4.html	(from http://localhost/mynewsite/coolpad-cool-play-6/)
22:25:27	26743/26743	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:55:26%20GMT	http://localhost/mynewsite/login/?redirect_to=http%3A%2F%2Flocalhost%2Fmynewsite%2Fsony-xperia-z5%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/login/index6983.html	(from http://localhost/mynewsite/sony-xperia-z5/)
22:25:28	2275/2275	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Oct%202017%2016:55:26%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Fcoolpad-cool-play-6%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed996c.json	(from http://localhost/mynewsite/coolpad-cool-play-6/)
22:25:28	2368/2368	---M--	200	added ('OK')	text/xml	date:Fri,%2006%20Oct%202017%2016:55:27%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Fcoolpad-cool-play-6%2F&format=xml	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed6fdb	(from http://localhost/mynewsite/coolpad-cool-play-6/)
22:25:28	5055/5055	---M--	200	added ('OK')	image/jpeg	etag:%2213bf-55adfd180deea%22	http://localhost/mynewsite/wp-content/uploads/2017/10/0fd541280f97b56f91d324e6df34ca5da57e820f-300x172.jpeg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/10/0fd541280f97b56f91d324e6df34ca5da57e820f-300x172.jpg	(from http://localhost/mynewsite/coolpad-cool-play-6/)
22:25:28	11348/11348	---M--	200	added ('OK')	image/jpeg	etag:%222c54-55adfd17209d3%22	http://localhost/mynewsite/wp-content/uploads/2017/10/0fd541280f97b56f91d324e6df34ca5da57e820f.jpeg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/10/0fd541280f97b56f91d324e6df34ca5da57e820f.jpg	(from http://localhost/mynewsite/coolpad-cool-play-6/)
22:25:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2016:55:29%20GMT	http://localhost/mynewsite/?p=614	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/index08c1.html	(from http://localhost/mynewsite/samsung-galaxy-on-max/)
22:25:30	26748/26748	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:55:28%20GMT	http://localhost/mynewsite/login/?redirect_to=http%3A%2F%2Flocalhost%2Fmynewsite%2Fcoolpad-cool-play-6%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/login/indexa490.html	(from http://localhost/mynewsite/coolpad-cool-play-6/)
22:25:30	2285/2285	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Oct%202017%2016:55:28%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Fsamsung-galaxy-on-max%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed5558.json	(from http://localhost/mynewsite/samsung-galaxy-on-max/)
22:25:30	2378/2378	---M--	200	added ('OK')	text/xml	date:Fri,%2006%20Oct%202017%2016:55:29%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Fsamsung-galaxy-on-max%2F&format=xml	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed1f20	(from http://localhost/mynewsite/samsung-galaxy-on-max/)
22:25:30	8162/8162	---M--	200	added ('OK')	image/jpeg	etag:%221fe2-55ae0246c53b4%22	http://localhost/mynewsite/wp-content/uploads/2017/10/32563469bfb8b1c48b4f747dfc188d8c5e230452-300x172.jpeg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/10/32563469bfb8b1c48b4f747dfc188d8c5e230452-300x172.jpg	(from http://localhost/mynewsite/samsung-galaxy-on-max/)
22:25:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2016:55:31%20GMT	http://localhost/mynewsite/?p=500	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/index2d25.html	(from http://localhost/mynewsite/lenovog500/)
22:25:32	2230/2230	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Oct%202017%2016:55:30%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Flenovog500%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embedf560.json	(from http://localhost/mynewsite/lenovog500/)
22:25:32	26750/26750	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:55:30%20GMT	http://localhost/mynewsite/login/?redirect_to=http%3A%2F%2Flocalhost%2Fmynewsite%2Fsamsung-galaxy-on-max%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/login/index6fb2.html	(from http://localhost/mynewsite/samsung-galaxy-on-max/)
22:25:32	28077/28077	---M--	200	added ('OK')	image/jpeg	etag:%226dad-55ae0245bd8b7%22	http://localhost/mynewsite/wp-content/uploads/2017/10/32563469bfb8b1c48b4f747dfc188d8c5e230452.jpeg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/10/32563469bfb8b1c48b4f747dfc188d8c5e230452.jpg	(from http://localhost/mynewsite/samsung-galaxy-on-max/)
22:25:32	2323/2323	---M--	200	added ('OK')	text/xml	date:Fri,%2006%20Oct%202017%2016:55:32%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Flenovog500%2F&format=xml	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed7f1e	(from http://localhost/mynewsite/lenovog500/)
22:25:33	11377/11377	---M--	200	added ('OK')	image/jpeg	etag:%222c71-55938077921bd%22	http://localhost/mynewsite/wp-content/uploads/2017/09/414BGQy9UBL._SL500_AC_SS350_-300x300.jpg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/09/414BGQy9UBL._SL500_AC_SS350_-300x300.jpg	(from http://localhost/mynewsite/lenovog500/)
22:25:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2016:55:33%20GMT	http://localhost/mynewsite/?p=503	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/index6c15.html	(from http://localhost/mynewsite/hp-laptop/)
22:25:34	26724/26724	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:55:32%20GMT	http://localhost/mynewsite/login/?redirect_to=http%3A%2F%2Flocalhost%2Fmynewsite%2Flenovog500%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/login/index7be1.html	(from http://localhost/mynewsite/lenovog500/)
22:25:34	2225/2225	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Oct%202017%2016:55:33%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Fhp-laptop%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embedcbc1.json	(from http://localhost/mynewsite/hp-laptop/)
22:25:34	2318/2318	---M--	200	added ('OK')	text/xml	date:Fri,%2006%20Oct%202017%2016:55:34%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Fhp-laptop%2F&format=xml	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed9799	(from http://localhost/mynewsite/hp-laptop/)
22:25:34	11410/11410	---M--	200	added ('OK')	image/jpeg	etag:%222c92-559381581263e%22	http://localhost/mynewsite/wp-content/uploads/2017/09/hplaptops-300x300.jpg	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/uploads/2017/09/hplaptops-300x300.jpg	(from http://localhost/mynewsite/hp-laptop/)
22:25:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2016:55:35%20GMT	http://localhost/mynewsite/?p=364	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/index0364.html	(from http://localhost/mynewsite/lg-smart-tv/)
22:25:36	26738/26738	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:55:34%20GMT	http://localhost/mynewsite/login/?redirect_to=http%3A%2F%2Flocalhost%2Fmynewsite%2Fhp-laptop%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/login/index8b8b.html	(from http://localhost/mynewsite/hp-laptop/)
22:25:36	2235/2235	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Oct%202017%2016:55:35%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Flg-smart-tv%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embed5f73.json	(from http://localhost/mynewsite/lg-smart-tv/)
22:25:36	2328/2328	---M--	200	added ('OK')	text/xml	date:Fri,%2006%20Oct%202017%2016:55:36%20GMT	http://localhost/mynewsite/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fmynewsite%2Flg-smart-tv%2F&format=xml	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-json/oembed/1.0/embedb27a	(from http://localhost/mynewsite/lg-smart-tv/)
22:25:36	1866/1866	---M--	200	added ('OK')	image/png	etag:%2274a-5592466e9d76a%22	http://localhost/mynewsite/wp-content/plugins/ml-slider/assets/sliders/flexslider/bg_direction_nav.png	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/ml-slider/assets/sliders/flexslider/bg_direction_nav.png	(from http://localhost/mynewsite/wp-content/plugins/ml-slider/assets/sliders/flexslider/flexslider.css?ver=3.5.1)
22:25:37	36832/36832	---M--	200	added ('OK')	text/html	etag:%228fe0-558e3c8f7b560%22	http://localhost/mynewsite/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?2.4	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse9aa.html	(from http://localhost/mynewsite/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1.7.2)
22:25:38	26725/26725	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:55:36%20GMT	http://localhost/mynewsite/login/?redirect_to=http%3A%2F%2Flocalhost%2Fmynewsite%2Flg-smart-tv%2F	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/login/index7a06.html	(from http://localhost/mynewsite/lg-smart-tv/)
22:25:41	26750/26750	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2016:55:37%20GMT	http://localhost/mynewsite/login/?redirect_to=http%3A%2F%2Flocalhost%2Fmynewsite%2Fwp-admin%2F%26reauth=1	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/login/index83a6.html	(from http://localhost/mynewsite/wp-admin/)
22:25:43	110829/110829	---M--	200	added ('OK')	image/svg+xml	etag:%221b0ed-558e3c8f76f0f%22	http://localhost/mynewsite/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?2.4	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse9aa.svg	(from http://localhost/mynewsite/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1.7.2)
22:25:45	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-558e3c8f4f24e%22	http://localhost/mynewsite/wp-content/plugins/elementor/assets/images/ajax-loader.gif	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/elementor/assets/images/ajax-loader.gif	(from http://localhost/mynewsite/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=1.7.2)
22:25:47	26177/26177	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202017%2016:55:46%20GMT	http://localhost/mynewsite/wp-admin/&reauth=1	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-admin/&reauth=1	(from http://localhost/mynewsite/login/?redirect_to=http%3A%2F%2Flocalhost%2Fmynewsite%2Fwp-admin%2F%26reauth=1)
22:25:49	43076/43076	---M--	200	added ('OK')	application/font-woff	etag:%22a844-558e3c8f7ad90%22	http://localhost/mynewsite/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?2.4	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse9aa.woff	(from http://localhost/mynewsite/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1.7.2)
22:25:52	78308/78308	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22131e4-558e3c8f76b27%22	http://localhost/mynewsite/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?2.4	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse9aa.eot	(from http://localhost/mynewsite/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1.7.2)
22:25:52	78148/78148	---M--	200	added ('OK')	application/x-font-ttf	etag:%2213144-558e3c8f77ac8%22	http://localhost/mynewsite/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?2.4	C:/Users/vikas/Desktop/vreviews/vreviews/localhost/mynewsite/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse9aa.ttf	(from http://localhost/mynewsite/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1.7.2)
